rank	composition_mean_normalized_influence	shortcut_mean_normalized_influence
26693	345.2460897	281.3359305
26694	345.2265524	281.3354758
26695	345.2249495	281.3351162
26696	345.2191973	281.3186465
26697	345.1915739	281.3019699
26698	345.111516	281.2608673
26699	345.0847705	281.2541655
26700	345.0827679	281.2008901
26701	345.0504018	281.158615
26702	345.0326271	281.1335193
26703	345.0247927	281.1316128
26704	345.0235218	281.1278237
26705	344.9977337	281.1193598
26706	344.9856475	281.10153
26707	344.9503313	281.0857571
26708	344.9346139	281.0831073
26709	344.9245281	281.0620146
26710	344.8817843	281.0588813
26711	344.8798273	281.046225
26712	344.8188756	281.0434513
26713	344.7871099	281.0313051
26714	344.7797538	281.0181627
26715	344.776558	281.0079264
26716	344.762241	280.9958273
26717	344.7509638	280.9574953
26718	344.7499783	280.9234487
26719	344.7217244	280.8938688
26720	344.7179581	280.8856718
26721	344.7095724	280.87667
26722	344.7094362	280.8134763
26723	344.6850169	280.7906811
26724	344.6712547	280.7514756
26725	344.6292738	280.7265397
26726	344.6280409	280.7233605
26727	344.6168345	280.7170711
26728	344.609097	280.6821596
26729	344.6008141	280.6596468
26730	344.5842969	280.6419031
26731	344.570164	280.6412525
26732	344.5693332	280.6199894
26733	344.564657	280.6193588
26734	344.5527113	280.6190354
26735	344.5168021	280.5879782
26736	344.4925549	280.572684
26737	344.4720901	280.5564794
26738	344.4549552	280.5505822
26739	344.451336	280.5084919
26740	344.4375703	280.5047001
26741	344.3519142	280.5017634
26742	344.3378866	280.4972046
26743	344.3318419	280.4939382
26744	344.3220533	280.4752513
26745	344.3203128	280.4718489
26746	344.309549	280.469261
26747	344.3044877	280.4552228
26748	344.3035657	280.4541981
26749	344.2940635	280.4535819
26750	344.2914793	280.4504824
26751	344.274217	280.414717
26752	344.2418389	280.4100859
26753	344.2247505	280.4095179
26754	344.21626	280.4042735
26755	344.2117436	280.3899726
26756	344.2058928	280.3762988
26757	344.1938988	280.3570691
26758	344.1714204	280.3410501
26759	344.167078	280.3317161
26760	344.1589655	280.2943073
26761	344.1572153	280.2889267
26762	344.1293799	280.2637031
26763	344.1264803	280.2521548
26764	344.0954038	280.2447126
26765	344.0818172	280.2328624
26766	344.0671882	280.2020435
26767	344.0583371	280.1939547
26768	344.0317142	280.1917906
26769	344.0035829	280.1769942
26770	343.999075	280.15588
26771	343.9903105	280.1294624
26772	343.9777729	280.1189343
26773	343.9618796	280.1180733
26774	343.9494841	280.1057936
26775	343.9379499	280.0761707
26776	343.924162	280.0533172
26777	343.880457	280.0283201
26778	343.8499213	279.9930329
26779	343.8146381	279.959829
26780	343.7555848	279.943555
26781	343.7095644	279.9425006
26782	343.7056914	279.9317123
26783	343.6812196	279.9281817
26784	343.6810682	279.9135864
26785	343.6645204	279.9086037
26786	343.622935	279.8810829
26787	343.6195096	279.8565879
26788	343.6099312	279.844499
26789	343.5934139	279.8419683
26790	343.5827988	279.8316402
26791	343.5658678	279.8239796
26792	343.5648358	279.8174397
26793	343.5510133	279.8117351
26794	343.5475638	279.8057936
26795	343.5321325	279.7867513
26796	343.5313385	279.768779
26797	343.4728354	279.7587211
26798	343.4659755	279.7566352
26799	343.4495273	279.7263634
26800	343.4277906	279.7019195
26801	343.409383	279.7009572
26802	343.3942562	279.6969037
26803	343.3695362	279.682156
26804	343.3444401	279.6740098
26805	343.3173917	279.6540589
26806	343.2910102	279.6413531
26807	343.2654606	279.6395865
26808	343.2451255	279.5817199
26809	343.2293428	279.5804188
26810	343.2287083	279.5732843
26811	343.2051321	279.5700338
26812	343.1481408	279.5611282
26813	343.132183	279.5370216
26814	343.0350379	279.5292604
26815	343.0276287	279.517044
26816	343.0088558	279.464169
26817	342.9955566	279.4336715
26818	342.9804882	279.4292623
26819	342.9088033	279.4263797
26820	342.9073354	279.4240466
26821	342.8957278	279.4171055
26822	342.8856027	279.3998973
26823	342.8791187	279.371328
26824	342.8259287	279.3517792
26825	342.8200391	279.341989
26826	342.8146873	279.3180343
26827	342.8060974	279.3121305
26828	342.7756432	279.3079136
26829	342.7344806	279.2806024
26830	342.7238953	279.2798285
26831	342.6997973	279.2696609
26832	342.6893418	279.2561555
26833	342.6842204	279.2522719
26834	342.680525	279.2434558
26835	342.6679565	279.2413143
26836	342.6662013	279.2264789
26837	342.6451214	279.2055339
26838	342.6415199	279.1596159
26839	342.617767	279.1523373
26840	342.5969342	279.1486347
26841	342.581746	279.1368179
26842	342.5618881	279.1232065
26843	342.5471294	279.0921962
26844	342.5451582	279.0889268
26845	342.5250081	279.070447
26846	342.4969954	279.0668113
26847	342.4885014	279.0653103
26848	342.4366338	279.0533044
26849	342.4346232	279.0464461
26850	342.4026054	279.0120518
26851	342.3760375	278.9927106
26852	342.3716836	278.9724176
26853	342.3696714	278.9458391
26854	342.3649566	278.938426
26855	342.3426102	278.9201126
26856	342.3370319	278.8958911
26857	342.3163326	278.8697187
26858	342.2660289	278.8381291
26859	342.2597687	278.8077179
26860	342.2587626	278.7889934
26861	342.258505	278.7797119
26862	342.2497028	278.7761977
26863	342.2400719	278.7531697
26864	342.204764	278.744442
26865	342.1857054	278.7008821
26866	342.1841221	278.6824201
26867	342.1293414	278.6640445
26868	342.1039558	278.6447939
26869	342.0951391	278.6148694
26870	342.0943393	278.6050647
26871	342.0583876	278.5721272
26872	342.055631	278.5596107
26873	342.0267826	278.5578956
26874	342.0266867	278.5536872
26875	342.0099735	278.5415825
26876	341.9987429	278.5202153
26877	341.9552182	278.5112811
26878	341.9551919	278.5017834
26879	341.9214576	278.5013257
26880	341.9129585	278.4966716
26881	341.8859419	278.3744842
26882	341.8769411	278.3599566
26883	341.8624653	278.3538746
26884	341.8288618	278.3481664
26885	341.8074196	278.3463906
26886	341.7885816	278.3419086
26887	341.7601574	278.3362382
26888	341.7476626	278.3268028
26889	341.7460944	278.3183718
26890	341.7283289	278.2988246
26891	341.7274918	278.2979767
26892	341.7111376	278.287892
26893	341.6939965	278.2787045
26894	341.6741415	278.2739978
26895	341.6574287	278.2690152
26896	341.632319	278.2486298
26897	341.6165895	278.2409912
26898	341.6135696	278.2226883
26899	341.6051444	278.222608
26900	341.5939622	278.2166857
26901	341.5737043	278.2020036
26902	341.5399222	278.1986152
26903	341.5368719	278.1981528
26904	341.5210406	278.197342
26905	341.5187973	278.1966515
26906	341.5160571	278.1936913
26907	341.4749776	278.161995
26908	341.4660077	278.1232464
26909	341.4095718	278.0872048
26910	341.3862883	278.0532495
26911	341.3728521	278.0396343
26912	341.3712702	278.0200583
26913	341.3554964	277.9789235
26914	341.3529266	277.9524261
26915	341.351221	277.9477635
26916	341.3393528	277.9327892
26917	341.304673	277.9040028
26918	341.2981455	277.8881994
26919	341.2757954	277.8702559
26920	341.2607531	277.8687704
26921	341.2412938	277.8629396
26922	341.2400164	277.8594889
26923	341.2319165	277.8440113
26924	341.2262345	277.8425483
26925	341.2036502	277.8412004
26926	341.1915548	277.8353033
26927	341.1839031	277.8309216
26928	341.1792697	277.8252732
26929	341.1673065	277.8182856
26930	341.1596995	277.8111368
26931	341.1410469	277.8046746
26932	341.1362635	277.7406185
26933	341.057997	277.7299203
26934	341.0164791	277.7236036
26935	341.000713	277.7186246
26936	340.9573349	277.7148149
26937	340.9486007	277.7114431
26938	340.9305555	277.704891
26939	340.9275499	277.7045599
26940	340.9216198	277.6816775
26941	340.8735198	277.6703529
26942	340.8514438	277.6657909
26943	340.8487204	277.6582909
26944	340.8347376	277.6094996
26945	340.805407	277.6070458
26946	340.7984728	277.5965692
26947	340.7960549	277.57648
26948	340.7947385	277.5702652
26949	340.793447	277.4881031
26950	340.7924965	277.4769805
26951	340.787621	277.4676694
26952	340.7797745	277.4620329
26953	340.774554	277.4536175
26954	340.7734609	277.4414985
26955	340.7490811	277.4371866
26956	340.7008038	277.4310609
26957	340.6957202	277.4175442
26958	340.6805155	277.3997067
26959	340.6514784	277.3887375
26960	340.6131852	277.3714517
26961	340.5719446	277.3566746
26962	340.5480515	277.3486204
26963	340.5239396	277.3363399
26964	340.5037285	277.3073055
26965	340.4922094	277.2907457
26966	340.4920017	277.2099239
26967	340.4727227	277.2093888
26968	340.4704998	277.1856325
26969	340.4670831	277.1781404
26970	340.4555582	277.1277682
26971	340.4318394	277.1212973
26972	340.4300644	277.0279056
26973	340.4223706	277.018379
26974	340.4136143	277.0167579
26975	340.3786329	277.0005559
26976	340.3649869	276.9973436
26977	340.3375153	276.9627635
26978	340.334978	276.91646
26979	340.2754336	276.9092113
26980	340.2570481	276.9068355
26981	340.243257	276.895927
26982	340.2073128	276.8579871
26983	340.2038943	276.8552996
26984	340.1853457	276.8515287
26985	340.1780727	276.8415128
26986	340.1227732	276.8412917
26987	340.0937538	276.8037321
26988	340.0687921	276.7977699
26989	340.0682563	276.7480695
26990	340.0658961	276.7387721
26991	340.0553812	276.7320111
26992	340.0229881	276.7110575
26993	339.9858907	276.6601277
26994	339.9222341	276.64524
26995	339.9184711	276.5813236
26996	339.9056658	276.5617684
26997	339.904293	276.5610697
26998	339.8711305	276.5484176
26999	339.8397384	276.5437077
27000	339.8257695	276.5063654
27001	339.7922333	276.4586477
27002	339.7625279	276.4531903
27003	339.7416403	276.4455555
27004	339.7378915	276.421593
27005	339.7362891	276.4195044
27006	339.7334104	276.3887061
27007	339.7317999	276.3885333
27008	339.7261653	276.3773545
27009	339.7193889	276.3606353
27010	339.6650267	276.3572565
27011	339.6353641	276.353005
27012	339.6253481	276.3188104
27013	339.6206765	276.3071001
27014	339.6112104	276.2937439
27015	339.6024026	276.2740312
27016	339.5938048	276.2555545
27017	339.5848442	276.2396883
27018	339.567039	276.2101056
27019	339.5443512	276.2092454
27020	339.527616	276.2061363
27021	339.515356	276.1601747
27022	339.5065585	276.1542789
27023	339.4897064	276.1486543
27024	339.4727918	276.1424943
27025	339.4706619	276.1075635
27026	339.4228429	276.0859526
27027	339.4189696	276.057475
27028	339.3822395	276.0561095
27029	339.3816351	276.0306302
27030	339.3742369	276.0090641
27031	339.3560264	275.9581211
27032	339.3243469	275.9264999
27033	339.3073966	275.9071496
27034	339.2672223	275.9031679
27035	339.2126231	275.8854863
27036	339.2124705	275.8698496
27037	339.1604119	275.850427
27038	339.1364114	275.8406321
27039	339.0743416	275.8255538
27040	339.0656227	275.8098468
27041	339.0535481	275.8026856
27042	339.0461674	275.7997276
27043	338.9872232	275.7818986
27044	338.9342611	275.7806162
27045	338.9095543	275.7659057
27046	338.9091297	275.7528687
27047	338.8701002	275.7384688
27048	338.8465995	275.7243874
27049	338.8175939	275.68096
27050	338.8107802	275.6698601
27051	338.8012547	275.6657571
27052	338.7189358	275.662459
27053	338.6947459	275.6572841
27054	338.688768	275.651357
27055	338.6716845	275.6401235
27056	338.635291	275.6011003
27057	338.6330593	275.5966084
27058	338.6249166	275.5910943
27059	338.6155842	275.563181
27060	338.6143988	275.5494444
27061	338.5929837	275.5493674
27062	338.5471019	275.5487727
27063	338.5324051	275.5318678
27064	338.5281559	275.5314428
27065	338.5243067	275.4491895
27066	338.497148	275.4438305
27067	338.465877	275.4421655
27068	338.4649669	275.4153305
27069	338.458155	275.391739
27070	338.4120155	275.3885804
27071	338.3425955	275.3720857
27072	338.3311789	275.3682044
27073	338.3280519	275.367445
27074	338.3129765	275.3549036
27075	338.305679	275.3249766
27076	338.2938613	275.3226406
27077	338.2732658	275.3055449
27078	338.2363196	275.2910339
27079	338.219258	275.2372886
27080	338.199302	275.2258993
27081	338.1944551	275.1902319
27082	338.1749884	275.1740328
27083	338.1449229	275.1670582
27084	338.1252055	275.1034381
27085	338.1247141	275.0738762
27086	338.0678709	275.0680484
27087	338.0632696	275.0677882
27088	338.0567902	275.0561983
27089	338.033172	275.0472624
27090	338.0278648	275.0347199
27091	337.9924938	275.0315874
27092	337.9804011	275.0171211
27093	337.9437881	274.986315
27094	337.9383618	274.9787334
27095	337.921729	274.9745894
27096	337.9121018	274.972945
27097	337.8973361	274.9728331
27098	337.8840285	274.9035701
27099	337.8711114	274.8941817
27100	337.8703279	274.8763967
27101	337.869494	274.857991
27102	337.8391064	274.85193
27103	337.8357248	274.8416539
27104	337.8218648	274.8352233
27105	337.816999	274.8251041
27106	337.7973102	274.8085722
27107	337.7730923	274.7988401
27108	337.7354922	274.7876637
27109	337.730875	274.7822434
27110	337.7265137	274.7491928
27111	337.7245169	274.7443182
27112	337.6867334	274.7398686
27113	337.6809465	274.7344055
27114	337.6581468	274.7164765
27115	337.6477808	274.7059693
27116	337.631943	274.7041464
27117	337.609521	274.6995049
27118	337.6025113	274.6651781
27119	337.6015775	274.6646945
27120	337.5892956	274.6590012
27121	337.5736003	274.6508377
27122	337.5594499	274.646541
27123	337.5334133	274.6298424
27124	337.5285102	274.621912
27125	337.5272703	274.5671472
27126	337.5165619	274.5669056
27127	337.5162241	274.556752
27128	337.5132315	274.5536039
27129	337.5065164	274.5520507
27130	337.4191404	274.540568
27131	337.4078673	274.5226823
27132	337.3904031	274.4932494
27133	337.3778757	274.4918996
27134	337.3478604	274.44946
27135	337.3445427	274.4166515
27136	337.3433498	274.3947649
27137	337.3202984	274.3852136
27138	337.2938509	274.3831024
27139	337.2475953	274.3736009
27140	337.2396336	274.335095
27141	337.2378073	274.2972284
27142	337.181615	274.2922786
27143	337.1799472	274.2889054
27144	337.0825395	274.2737574
27145	337.0701344	274.2719551
27146	337.0396675	274.2670092
27147	337.0269205	274.2372083
27148	337.0142814	274.2267427
27149	336.9291503	274.2062345
27150	336.9168511	274.1868844
27151	336.9094035	274.1808626
27152	336.8946522	274.1708081
27153	336.881007	274.1421173
27154	336.8669926	274.1354386
27155	336.8519433	274.1201329
27156	336.8493819	274.1119179
27157	336.8465861	274.1077901
27158	336.8418788	274.0846633
27159	336.8169255	274.065726
27160	336.8132197	274.0646127
27161	336.7530666	274.0627764
27162	336.7430265	274.0624169
27163	336.7429093	274.0523575
27164	336.7314119	274.051213
27165	336.703248	274.0385067
27166	336.6945989	274.0184863
27167	336.6103722	274.0102763
27168	336.5811118	274.0095755
27169	336.5787843	274.0036127
27170	336.5509114	273.9998363
27171	336.5463189	273.973739
27172	336.5155959	273.9558065
27173	336.5133918	273.9366397
27174	336.5129299	273.9337532
27175	336.4810678	273.9065264
27176	336.4687414	273.9034104
27177	336.4639059	273.9023523
27178	336.4411252	273.8888281
27179	336.4251026	273.856785
27180	336.3817289	273.8440827
27181	336.368865	273.8281465
27182	336.3091005	273.821703
27183	336.2873932	273.7916608
27184	336.2871631	273.7902197
27185	336.2725504	273.7900758
27186	336.224425	273.7581636
27187	336.2204858	273.7415852
27188	336.2053923	273.7267135
27189	336.2030192	273.7257208
27190	336.1824042	273.6410739
27191	336.1342813	273.6190666
27192	336.1192149	273.610043
27193	336.1069877	273.60813
27194	336.0822893	273.5960661
27195	336.0609669	273.5943166
27196	336.0266777	273.5861514
27197	335.9808849	273.5852911
27198	335.979393	273.5682957
27199	335.961013	273.5674771
27200	335.9236978	273.5396561
27201	335.9235384	273.5208174
27202	335.9189668	273.5033197
27203	335.9152788	273.4969358
27204	335.9142959	273.4953575
27205	335.9113901	273.4775585
27206	335.9053053	273.4575091
27207	335.8967062	273.440183
27208	335.8859479	273.4065877
27209	335.8632072	273.3917756
27210	335.8291475	273.3580456
27211	335.8253229	273.3552956
27212	335.8224991	273.3436814
27213	335.8134782	273.340451
27214	335.8057804	273.332105
27215	335.8005107	273.3286922
27216	335.790773	273.3261509
27217	335.7886294	273.3178959
27218	335.7867862	273.3139742
27219	335.7296169	273.313296
27220	335.7220258	273.2907077
27221	335.7089115	273.2890586
27222	335.6976599	273.2860126
27223	335.6829194	273.2832908
27224	335.6626886	273.2798836
27225	335.6557266	273.2634718
27226	335.614216	273.2587755
27227	335.5961213	273.2035414
27228	335.5716365	273.1826474
27229	335.5567808	273.1694065
27230	335.5405582	273.1341676
27231	335.5292364	273.1325786
27232	335.5103829	273.1304754
27233	335.5046713	273.1197114
27234	335.502824	273.1097038
27235	335.501291	273.109544
27236	335.4676677	273.1045273
27237	335.4261243	273.0963449
27238	335.4039842	273.0780066
27239	335.35895	273.0568874
27240	335.3312639	273.0522972
27241	335.2991103	273.0493048
27242	335.2675094	273.035302
27243	335.2597362	273.0208002
27244	335.2288197	273.0067
27245	335.2194779	272.9781566
27246	335.216385	272.9759069
27247	335.2155511	272.9572384
27248	335.2121365	272.9440521
27249	335.2088132	272.9381182
27250	335.2013014	272.9259408
27251	335.1992562	272.9233856
27252	335.1786316	272.9013667
27253	335.1557717	272.8793695
27254	335.1538278	272.8750713
27255	335.1437204	272.8292214
27256	335.1113753	272.8117515
27257	335.1106727	272.8041686
27258	335.0756246	272.8022113
27259	335.0670818	272.7964884
27260	335.0328474	272.7933749
27261	335.0266654	272.7881987
